지역,망,측정소코드,측정소명,측정일시,아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),미세먼지(PM10),초미세먼지(PM25),주소
서울 성북구,도로변대기,111162,정릉로,2024032019,0.0023,0.43,0.0335,0.0293,39,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032020,0.0023,0.51,0.029600000000000005,0.0304,39,18,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032021,0.0021,0.37,0.0337,0.0238,37,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032022,0.0023,0.33,0.0425,0.0164,29,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032023,0.0024,0.48,0.0373,0.0242,29,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032024,0.0024,0.46,0.0392,0.0204,37,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032101,0.0026000000000000003,0.39,0.0416,0.0175,40,28,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032102,0.0024,0.38,0.0444,0.0154,38,25,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032103,0.0022,0.38,0.0416,0.0172,41,26,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032104,0.0023,0.56,0.029000000000000005,0.0268,38,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032105,0.0024,0.51,0.0228,0.0337,36,26,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032106,0.0023,0.51,0.015,0.0432,38,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032107,0.0029,0.6,0.0041,0.061399999999999996,39,26,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032108,0.0031,0.72,0.0031,0.0627,44,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032109,0.0027999999999999995,0.73,0.0055,0.055200000000000006,55,32,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032110,0.003,0.57,0.0195,0.0448,53,27,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032111,0.0032,0.6,0.0314,0.0325,39,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032112,0.0031,0.63,0.0377,0.0245,32,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032113,0.0029,0.51,0.0403,0.0229,35,27,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032114,0.0027999999999999995,0.38,0.0404,0.0214,34,18,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032115,0.0029,0.41,0.0424,0.0226,33,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032116,0.0031,0.44,0.0434,0.0278,39,18,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032117,0.003,0.44,0.0418,0.0325,44,26,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032118,0.0033000000000000004,0.41,0.0385,0.0332,43,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032119,0.0032,0.53,0.0331,0.0351,32,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032120,0.0029,0.45,0.0278,0.0372,33,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032121,0.003,0.5,0.0268,0.0372,34,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032122,0.0034,0.63,0.0183,0.0449,31,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032123,0.0029,0.68,0.0044,0.058399999999999994,34,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032124,0.0027999999999999995,0.79,0.0043,0.0561,34,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032201,0.0027,0.6,0.0064,0.0533,32,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032202,0.0027999999999999995,0.57,0.014200000000000003,0.0404,35,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032203,0.0027999999999999995,0.51,0.013200000000000002,0.0412,34,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032204,0.0027999999999999995,0.54,0.0166,0.0367,33,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032205,0.0027999999999999995,0.57,0.0126,0.0398,36,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032206,0.0027999999999999995,0.53,0.007799999999999999,0.0449,34,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032207,0.0027999999999999995,0.38,0.006500000000000001,0.0514,37,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032208,0.0027,0.61,0.0047,0.0538,37,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032209,0.003,0.74,0.0082,0.05500000000000001,42,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032210,0.0031,0.48,0.0187,0.0396,44,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032211,0.0029,0.45,0.025,0.0366,53,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032212,0.0029,0.42,0.031,0.0377,43,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032213,0.003,0.47,0.0327,0.0406,59,30,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032214,0.0024,0.76,0.0484,0.0294,65,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032215,0.0029,0.45,0.0396,0.0373,74,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032216,0.0029,0.51,0.0308,0.0484,60,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032217,0.0027999999999999995,0.48,0.0393,0.0389,64,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032218,0.0025,0.44,0.0423,0.0351,57,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032219,0.0024,0.58,0.0378,0.0351,55,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032220,0.0024,0.52,0.0245,0.0426,47,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032221,0.0023,0.72,0.0159,0.0498,45,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032222,0.0024,0.48,0.0238,0.0405,39,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032223,0.0021,0.44,0.0215,0.0421,42,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032224,0.0022,0.48,0.0298,0.032,41,14,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032301,0.0021,0.3,0.0503,0.0152,44,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032302,0.0023,0.41,0.05550000000000001,0.0126,48,14,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032303,0.0024,0.35,0.05489999999999999,0.013200000000000002,57,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032304,0.0024,0.32,0.05689999999999999,0.0131,59,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032305,0.0023,0.46,0.0573,0.0181,69,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032306,0.0021,0.4,0.0408,0.0352,68,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032307,0.0019,0.46,0.0315,0.0425,74,27,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032308,0.0023,0.65,0.0196,0.0539,70,26,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032309,0.0023,0.57,0.0288,0.0408,73,32,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032310,0.0023,0.58,0.0421,0.0297,70,29,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032311,0.0025,0.5,0.046,0.0274,75,31,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032312,0.0026000000000000003,0.52,0.0466,0.028199999999999996,75,31,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032313,0.0021,0.5,0.0533,0.0197,71,35,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032314,0.0023,0.51,0.0513,0.0236,62,28,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032315,0.0023,0.43,0.0534,0.0233,66,28,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032316,0.0024,0.45,0.05600000000000001,0.0217,58,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032317,0.0025,0.65,0.0487,0.0253,57,25,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032318,0.0022,0.49,0.0377,0.0306,50,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032319,0.0021,0.61,0.0321,0.032,46,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032320,0.0019,0.72,0.0227,0.0387,50,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032321,0.0023,0.72,0.0219,0.0366,43,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032322,0.0021,0.55,0.0233,0.0336,40,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032323,0.0019,0.61,0.0245,0.0313,34,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032324,0.0021,0.58,0.0222,0.0307,32,14,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032401,0.0023,0.45,0.0224,0.029600000000000005,32,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032402,0.0021,0.48,0.0273,0.0237,30,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032403,0.0023,0.49,0.0252,0.0235,31,18,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032404,0.0023,0.55,0.0207,0.0241,30,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032405,0.0021,0.49,0.0213,0.0224,29,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032406,0.0021,0.54,0.0184,0.0262,29,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032407,0.0022,0.5,0.011,0.0336,30,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032408,0.0023,0.64,0.0101,0.0354,30,14,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032409,0.0024,0.64,0.014800000000000002,0.0331,32,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032410,0.0026000000000000003,0.51,0.0225,0.029199999999999997,31,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032411,0.0023,0.63,0.0327,0.023,29,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032412,0.0021,0.49,0.0413,0.0178,30,12,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032413,0.0023,0.36,0.0449,0.0186,36,14,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032414,0.002,0.4,0.0457,0.0197,34,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032415,0.0025,0.41,0.0477,0.0219,32,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032416,0.0023,0.36,0.0482,0.0217,36,11,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032417,0.0025,0.41,0.047,0.0233,36,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032418,0.0024,0.58,0.0364,0.0353,36,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032419,0.0021,0.67,0.0193,0.0481,43,18,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032420,0.0027,0.85,0.0189,0.0442,44,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032421,0.0027,0.67,0.0194,0.0495,44,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032422,0.0024,1.07,0.006500000000000001,0.0634,50,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032423,0.0024,0.95,0.0111,0.059,57,30,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032424,0.0026000000000000003,0.76,0.0092,0.05700000000000001,57,29,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032501,0.0023,0.64,0.0069,0.052500000000000005,55,28,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032502,0.0027,0.53,0.0116,0.0396,43,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032503,0.0027,0.48,0.0124,0.0349,34,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032504,0.0021,0.49,0.017,0.0311,31,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032505,0.0024,0.43,0.0194,0.0319,33,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032506,0.0025,0.57,0.0166,0.0379,29,11,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032507,0.0023,0.68,0.0153,0.0393,29,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032508,0.0022,0.51,0.0162,0.039,29,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032509,0.0022,0.5,0.0162,0.0395,25,9,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032510,0.0023,0.47,0.022,0.0312,29,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032511,0.0023,0.4,0.0324,0.0238,27,9,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032512,,,,,,,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032513,,,,,,,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032514,0.0021,0.41,0.0269,0.0258,26,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032515,0.0021,0.41,0.0311,0.0234,28,6,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032516,0.0023,0.6,0.0294,0.0258,22,5,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032517,0.0023,0.52,0.0301,0.0252,24,5,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032518,0.002,0.48,0.0231,0.0344,13,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032519,0.0022,0.39,0.0252,0.0297,10,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032520,0.002,0.38,0.0263,0.03,9,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032521,0.0021,0.54,0.0307,0.0249,10,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032522,0.0019,0.31,0.0343,0.0217,14,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032523,0.0018,0.44,0.0387,0.0167,14,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032524,0.0019,0.35,0.0407,0.014200000000000003,9,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032601,0.0018,0.28,0.0421,0.0118,8,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032602,0.0021,0.24,0.044,0.0099,8,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032603,0.0021,0.29,0.0438,0.0082,6,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032604,0.0022,0.24,0.0424,0.0088,5,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032605,0.0019,0.29,0.0394,0.011,5,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032606,0.002,0.31,0.0331,0.0182,5,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032607,0.0021,0.48,0.024,0.03,6,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032608,0.0018,0.51,0.021600000000000005,0.030199999999999998,6,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032609,0.0026000000000000003,0.54,0.0172,0.034,9,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032610,0.0021,0.38,0.0198,0.0347,7,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032611,0.0023,0.53,0.0269,0.0252,9,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032612,0.0018,0.49,0.0274,0.0261,6,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032613,0.0024,0.48,0.0269,0.0297,8,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032614,0.0023,0.38,0.0321,0.0219,12,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032615,0.0022,0.38,0.0332,0.022,13,6,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032616,0.0023,0.38,0.0352,0.0207,12,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032617,0.0022,0.39,0.0224,0.0359,15,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032618,0.002,0.44,0.0256,0.0319,13,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032619,0.002,0.48,0.0219,0.0346,13,3,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032620,0.0019,0.48,0.0215,0.034,13,4,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032621,0.0021,0.45,0.0192,0.0315,14,5,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032622,0.0025,0.66,0.0041,0.0444,15,5,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032623,0.0022,0.59,0.0014,0.0429,18,9,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032624,0.0022,0.7,0.0034,0.0396,18,8,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032701,0.0022,0.62,0.0008,0.0384,18,12,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032702,0.0023,0.52,0.0007,0.0362,17,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032703,0.0023,0.6,0.0013,0.0337,16,11,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032704,0.0022,0.51,0.0018,0.0334,15,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032705,0.0021,0.41,0.0048,0.031,11,6,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032706,0.0024,0.44,0.0004,0.0347,13,6,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032707,0.0025,0.86,0.0006,0.038,15,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032708,0.0025,0.84,0.0016,0.0362,22,8,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032709,0.0026000000000000003,0.52,0.0048,0.0359,23,9,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032710,0.0026000000000000003,0.45,0.0069,0.0374,21,8,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032711,0.0024,0.54,0.013200000000000002,0.0351,30,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032712,0.0025,0.49,0.0158,0.0378,32,17,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032713,0.0027,0.48,0.0226,0.0357,42,23,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032714,0.0025,0.57,0.0314,0.0321,40,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032715,0.0026000000000000003,0.65,0.0337,0.0368,41,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032716,0.0025,0.53,0.0433,0.0361,47,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032717,0.0033000000000000004,0.57,0.0442,0.0398,52,32,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032718,0.0033000000000000004,0.55,0.0434,0.0396,45,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032719,0.0027999999999999995,0.6,0.0357,0.0375,42,27,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032720,0.0025,0.5,0.0239,0.0429,40,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032721,0.0027,0.49,0.0208,0.0412,34,24,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032722,0.0023,0.5,0.0221,0.0373,20,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032723,0.0025,0.48,0.0233,0.0357,20,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032724,0.0025,0.49,0.027000000000000003,0.0299,15,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032801,0.0026000000000000003,0.51,0.0165,0.0372,14,8,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032802,0.0027,0.52,0.0115,0.0369,17,7,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032803,0.0027999999999999995,0.62,0.0105,0.0378,18,8,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032804,0.0027999999999999995,0.57,0.0108,0.0346,21,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032805,0.0027999999999999995,0.63,0.006,0.0389,27,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032806,0.0026000000000000003,0.77,0.0032,0.0427,31,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032807,0.0029,0.55,0.0019,0.0467,36,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032808,0.0026000000000000003,0.69,0.0024,0.0431,66,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032809,0.003,0.52,0.0037,0.0426,45,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032810,0.0027999999999999995,0.8,0.0046,0.0424,50,20,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032811,0.003,0.67,0.0051,0.0472,42,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032812,0.0031,0.61,0.0055,0.0503,46,21,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032813,0.0026000000000000003,0.69,0.0126,0.0441,30,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032814,0.0027,0.36,0.0176,0.0392,26,13,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032815,0.0022,0.48,0.0171,0.0369,23,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032816,0.0027,0.54,0.0183,0.0349,27,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032817,0.0025,0.54,0.014500000000000002,0.0415,35,19,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032818,0.0026000000000000003,0.82,0.013599999999999998,0.0383,25,12,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032819,0.0026000000000000003,0.66,0.0097,0.0427,25,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032820,0.0022,0.59,0.0188,0.0359,27,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032821,0.0021,0.55,0.0318,0.0237,25,16,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032822,0.0019,0.31,0.035,0.022,18,10,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032823,0.0021,0.42,0.0419,0.0162,62,15,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032824,0.0021,0.39,0.0405,0.016,149,22,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032901,0.002,0.42,0.0325,0.0192,193,27,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032902,0.0023,0.43,0.0263,0.0222,286,36,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032903,0.0022,0.55,0.025,0.0215,327,44,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032904,0.0021,0.49,0.0312,0.0164,328,39,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032905,0.0024,0.39,0.0236,0.0234,360,46,서울 성북구 돈암동 8-164번지
서울 성북구,도로변대기,111162,정릉로,2024032906,0.0021,0.4,0.0157,0.0339,382,48,서울 성북구 돈암동 8-164번지
